HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457805.65458,2017-02-21.1514887,be,1.47,16.102,13.495,0.020,15.345,0.281,V
2457805.65589,2017-02-21.1528006,be,1.47,16.088,13.510,0.020,15.131,0.284,V
2457807.61809,2017-02-23.1150211,be,1.42,16.083,13.482,0.020,15.524,0.285,V
2457807.61941,2017-02-23.1163363,be,1.48,16.062,13.460,0.020,15.853,0.290,V
2457807.62071,2017-02-23.1176416,be,1.47,16.076,13.448,0.019,16.023,0.287,V
2457816.66425,2017-03-04.1613232,be,1.53,16.109,13.485,0.019,15.493,0.278,V
2457816.66556,2017-03-04.1626296,be,1.52,16.139,13.504,0.019,15.209,0.271,V
2457816.66687,2017-03-04.1639431,be,1.42,16.077,13.490,0.020,15.418,0.287,V
2457818.55190,2017-03-06.0490100,be,1.73,16.036,13.456,0.020,15.899,0.298,V
2457818.55321,2017-03-06.0503211,be,1.69,16.008,13.430,0.020,16.280,0.306,V
2457818.55451,2017-03-06.0516216,be,1.68,15.935,13.497,0.023,15.314,0.326,V
2457822.67849,2017-03-10.1756976,be,1.49,15.801,13.494,0.026,15.355,0.373,V
2457823.61485,2017-03-11.1120766,be,1.51,15.824,13.465,0.026,15.772,0.368,V
2457823.61615,2017-03-11.1133773,be,1.49,15.763,13.509,0.027,15.148,0.387,V
2457823.61746,2017-03-11.1146873,be,1.56,15.773,13.456,0.026,15.896,0.383,V
2457826.66346,2017-03-14.1607754,be,1.44,15.810,13.487,0.027,15.455,0.372,V
2457826.67015,2017-03-14.1674664,be,1.47,15.734,13.469,0.027,15.726,0.397,V
2457827.59184,2017-03-15.0891753,be,1.53,15.929,13.483,0.024,15.512,0.334,V
2457827.59313,2017-03-15.0904724,be,1.54,15.967,13.485,0.023,15.490,0.323,V
2457827.59445,2017-03-15.0917836,be,1.57,15.993,13.467,0.022,15.743,0.315,V
2457830.73906,2017-03-18.2364892,be,1.45,15.893,13.494,0.024,15.354,0.343,V
2457830.74037,2017-03-18.2378,be,1.50,15.905,13.445,0.023,16.066,0.340,V
2457830.74168,2017-03-18.2391113,be,1.45,15.898,13.494,0.024,15.359,0.340,V
2457831.72226,2017-03-19.2197296,be,1.52,15.919,13.454,0.023,15.924,0.335,V
2457831.72359,2017-03-19.2210545,be,1.45,15.949,13.471,0.022,15.684,0.326,V
2457831.72490,2017-03-19.2223630,be,1.54,15.899,13.404,0.022,16.684,0.343,V
2457832.72550,2017-03-20.2230017,be,1.57,15.906,13.471,0.023,15.676,0.339,V
2457832.72681,2017-03-20.2243082,be,1.48,15.972,13.481,0.023,15.532,0.321,V
2457832.72813,2017-03-20.2256237,be,1.59,15.947,13.503,0.023,15.237,0.328,V
2457833.72847,2017-03-21.2260050,be,1.45,16.022,13.511,0.022,15.118,0.305,V
2457833.72979,2017-03-21.2273149,be,1.53,16.053,13.530,0.022,14.848,0.299,V
2457833.73109,2017-03-21.2286234,be,1.56,15.994,13.487,0.022,15.457,0.313,V
2457834.71559,2017-03-22.2131520,be,1.55,16.089,13.510,0.020,15.135,0.283,V
2457834.71688,2017-03-22.2144480,be,1.58,16.090,13.495,0.020,15.338,0.284,V
2457834.71819,2017-03-22.2157555,be,1.50,16.041,13.475,0.021,15.623,0.296,V
2457835.61550,2017-03-23.1130957,be,1.50,16.131,13.458,0.019,15.879,0.273,V
2457835.61681,2017-03-23.1144045,be,1.52,16.143,13.463,0.018,15.807,0.271,V
2457835.61811,2017-03-23.1157045,be,1.49,16.082,13.474,0.020,15.633,0.286,V
2457837.67140,2017-03-25.1690704,be,1.51,16.142,13.567,0.020,14.358,0.270,V
2457837.67271,2017-03-25.1703790,be,1.53,16.106,13.497,0.020,15.317,0.280,V
2457837.67402,2017-03-25.1716883,be,1.44,16.088,13.480,0.020,15.556,0.284,V
2457840.54408,2017-03-28.0418564,be,1.48,16.099,13.484,0.020,15.494,0.281,V
2457840.54550,2017-03-28.0432770,be,1.53,16.108,13.480,0.019,15.567,0.279,V
2457840.54693,2017-03-28.0447055,be,1.49,16.138,13.471,0.019,15.675,0.272,V
2457844.68942,2017-04-01.1873686,be,1.52,16.081,13.489,0.020,15.433,0.286,V
2457844.69072,2017-04-01.1886650,be,1.51,16.057,13.516,0.021,15.052,0.292,V
2457844.69202,2017-04-01.1899675,be,1.56,16.040,13.459,0.020,15.858,0.297,V
2457845.65823,2017-04-02.1562160,be,1.61,16.097,13.507,0.020,15.180,0.282,V
2457846.68739,2017-04-03.1854182,be,1.56,16.077,13.509,0.020,15.149,0.287,V
2457846.68870,2017-04-03.1867241,be,1.52,16.042,13.488,0.021,15.443,0.295,V
2457846.69001,2017-04-03.1880377,be,1.55,16.029,13.507,0.021,15.177,0.300,V
2457850.67993,2017-04-07.1781324,be,1.61,15.857,13.532,0.026,14.829,0.350,V
2457850.68124,2017-04-07.1794380,be,1.64,15.730,13.530,0.029,14.863,0.394,V
2457850.68254,2017-04-07.1807380,be,1.56,15.804,13.485,0.026,15.487,0.369,V
2457852.48541,2017-04-08.9836951,be,1.66,15.934,13.443,0.022,16.090,0.328,V
2457852.48669,2017-04-08.9849684,be,1.67,15.862,13.476,0.024,15.610,0.350,V
2457852.48795,2017-04-08.9862370,be,1.68,15.893,13.448,0.023,16.028,0.339,V
2457855.62574,2017-04-12.1241700,be,1.57,15.760,13.471,0.027,15.687,0.383,V
2457855.62701,2017-04-12.1254402,be,1.48,15.848,13.498,0.025,15.307,0.354,V
2457855.62827,2017-04-12.1267049,be,1.54,15.730,13.474,0.027,15.651,0.395,V
2457856.52464,2017-04-13.0231067,be,1.48,15.905,13.469,0.023,15.717,0.336,V
2457857.53954,2017-04-14.0380560,be,1.45,15.999,13.472,0.021,15.672,0.308,V
2457857.54080,2017-04-14.0393190,be,1.48,15.969,13.452,0.021,15.964,0.317,V
2457857.54207,2017-04-14.0405847,be,1.48,16.065,13.519,0.021,15.001,0.289,V
2457866.63641,2017-04-23.1353883,be,1.52,16.085,13.460,0.019,15.857,0.285,V
2457866.63769,2017-04-23.1366612,be,1.49,16.067,13.514,0.021,15.087,0.289,V
2457866.63895,2017-04-23.1379256,be,1.50,16.077,13.533,0.021,14.809,0.287,V
2457867.51529,2017-04-24.0143049,be,1.49,16.088,13.504,0.020,15.217,0.284,V
2457867.51656,2017-04-24.0155814,be,1.49,16.148,13.483,0.019,15.511,0.269,V
2457867.51783,2017-04-24.0168450,be,1.55,16.141,13.524,0.020,14.933,0.270,V
2457870.52573,2017-04-27.0249034,be,1.62,16.104,13.463,0.019,15.806,0.279,V
2457870.52700,2017-04-27.0261755,be,1.63,16.157,13.478,0.018,15.585,0.266,V
2457870.52827,2017-04-27.0274416,be,1.52,16.190,13.523,0.019,14.955,0.259,V
2457873.50856,2017-04-30.0078899,be,1.60,16.093,13.509,0.020,15.144,0.283,V
2457873.50982,2017-04-30.0091525,be,1.56,16.128,13.485,0.019,15.483,0.273,V
2457873.51109,2017-04-30.0104170,be,1.57,16.110,13.531,0.020,14.844,0.278,V
2457875.57751,2017-05-02.0769567,be,1.45,14.728,13.393,0.064,16.859,0.991,V
2457875.57878,2017-05-02.0782193,be,1.48,14.428,13.652,0.107,13.268,1.302,V
2457875.58004,2017-05-02.0794834,be,1.44,14.333,13.472,0.099,15.668,1.421,V
2457877.53307,2017-05-04.0326181,be,1.46,16.000,13.471,0.021,15.689,0.309,V
2457877.53434,2017-05-04.0338828,be,1.40,15.996,13.476,0.021,15.602,0.310,V
2457877.53560,2017-05-04.0351469,be,1.52,16.040,13.447,0.020,16.044,0.296,V
2457880.53627,2017-05-07.0359775,be,1.98,15.797,13.503,0.026,15.236,0.369,V
2457880.53756,2017-05-07.0372674,be,2.04,15.754,13.484,0.027,15.504,0.385,V
2457880.53882,2017-05-07.0385315,be,2.03,15.792,13.489,0.026,15.435,0.372,V
2457883.58863,2017-05-10.0885017,be,1.57,15.618,13.475,0.030,15.622,0.437,V
2457883.58991,2017-05-10.0897827,be,1.56,15.597,13.505,0.032,15.212,0.445,V
2457887.57536,2017-05-14.0754497,be,1.48,15.524,13.584,0.037,14.132,0.477,V
2457887.57663,2017-05-14.0767210,be,1.52,15.342,13.454,0.038,15.930,0.564,V
2457887.57792,2017-05-14.0780052,be,1.56,14.486,13.527,0.091,14.885,1.235,V
2457889.56954,2017-05-16.0697372,be,1.48,15.982,13.459,0.021,15.855,0.313,V
2457889.57080,2017-05-16.0709988,be,1.44,16.024,13.501,0.021,15.256,0.301,V
2457889.57207,2017-05-16.0722640,be,1.43,16.046,13.492,0.021,15.385,0.296,V
2457893.55631,2017-05-20.0567179,be,1.75,16.005,13.495,0.022,15.344,0.307,V
2457893.55757,2017-05-20.0579857,be,1.68,16.032,13.472,0.021,15.673,0.299,V
2457893.55884,2017-05-20.0592509,be,1.62,16.015,13.504,0.022,15.220,0.304,V
2457894.56092,2017-05-21.0613869,be,1.45,16.029,13.461,0.020,15.831,0.299,V
2457894.56219,2017-05-21.0626562,be,1.57,16.001,13.492,0.022,15.381,0.307,V
2457894.56345,2017-05-21.0639172,be,1.54,15.997,13.453,0.021,15.947,0.308,V
2457895.52808,2017-05-22.0285991,be,1.46,16.074,13.489,0.020,15.433,0.288,V
2457895.52934,2017-05-22.0298581,be,1.50,16.067,13.567,0.022,14.352,0.289,V
2457895.53061,2017-05-22.0311248,be,1.46,16.076,13.463,0.020,15.802,0.287,V
2457901.53783,2017-05-28.0386686,be,2.00,16.041,13.513,0.021,15.089,0.296,V
2457901.53910,2017-05-28.0399314,be,1.74,16.060,13.493,0.020,15.370,0.291,V
2457901.54036,2017-05-28.0411995,be,1.83,16.006,13.500,0.022,15.266,0.306,V
2457903.52682,2017-05-30.0277646,be,1.46,16.030,13.513,0.021,15.092,0.299,V
2457903.52809,2017-05-30.0290265,be,1.48,16.087,13.493,0.020,15.371,0.284,V
2457903.52935,2017-05-30.0302900,be,1.46,16.052,13.478,0.020,15.572,0.293,V
2457904.49915,2017-05-31.0001421,be,1.61,16.079,13.529,0.021,14.874,0.286,V
2457904.50042,2017-05-31.0014136,be,1.68,15.999,13.444,0.021,16.086,0.308,V
2457904.50175,2017-05-31.0027438,be,1.65,16.013,13.483,0.021,15.507,0.304,V
2457907.51243,2017-06-03.0135745,be,1.46,15.071,13.468,0.050,15.739,0.720,V
2457907.51368,2017-06-03.0148278,be,1.53,15.268,13.517,0.044,15.024,0.603,V
2457907.51495,2017-06-03.0160947,be,1.47,15.026,13.489,0.053,15.429,0.752,V
2457908.50713,2017-06-04.0083310,be,1.47,99.990,99.990,99.990,99.990,99.990,V
2457908.50840,2017-06-04.0095971,be,1.46,99.990,99.990,99.990,99.990,99.990,V
2457908.50967,2017-06-04.0108634,be,1.45,99.990,99.990,99.990,99.990,99.990,V
2457909.51055,2017-06-05.0117938,be,1.72,99.990,99.990,99.990,99.990,99.990,V
2457909.51180,2017-06-05.0130501,be,1.68,99.990,99.990,99.990,99.990,99.990,V
2457909.51307,2017-06-05.0143131,be,1.60,99.990,99.990,99.990,99.990,99.990,V
2457910.50642,2017-06-06.0077171,be,1.51,15.875,13.504,0.025,15.221,0.345,V
2457910.50769,2017-06-06.0089804,be,1.47,15.839,13.521,0.026,14.976,0.356,V
2457910.50895,2017-06-06.0102413,be,1.51,15.779,13.470,0.026,15.689,0.377,V
2457911.49754,2017-06-06.9988887,be,1.52,15.874,13.549,0.026,14.596,0.346,V
2457911.49881,2017-06-07.0001533,be,1.51,15.758,13.500,0.027,15.279,0.383,V
2457911.50008,2017-06-07.0014239,be,1.51,15.884,13.476,0.024,15.614,0.342,V
2457915.49113,2017-06-10.9926697,be,1.60,15.911,13.512,0.024,15.093,0.334,V
2457915.49240,2017-06-10.9939385,be,1.57,15.829,13.504,0.026,15.218,0.360,V
2457915.49367,2017-06-10.9952012,be,1.59,15.752,13.484,0.027,15.495,0.386,V
2457918.47959,2017-06-13.9812775,be,1.59,15.816,13.473,0.025,15.649,0.365,V
2457918.48085,2017-06-13.9825371,be,1.57,15.844,13.537,0.026,14.770,0.354,V
2457918.48212,2017-06-13.9838011,be,1.57,15.755,13.489,0.027,15.423,0.384,V
2457920.46414,2017-06-15.9659039,be,1.78,99.990,99.990,99.990,99.990,99.990,V
2457920.46539,2017-06-15.9671660,be,1.88,99.990,99.990,99.990,99.990,99.990,V
2457920.46665,2017-06-15.9684277,be,1.49,99.990,99.990,99.990,99.990,99.990,V
2457923.46413,2017-06-18.9660408,be,1.47,16.067,13.483,0.020,15.511,0.290,V
2457923.46540,2017-06-18.9673005,be,1.49,16.045,13.496,0.021,15.327,0.295,V
2457923.46665,2017-06-18.9685626,be,1.48,16.057,13.472,0.020,15.661,0.292,V
2457925.45661,2017-06-20.9585935,be,1.71,14.971,13.556,0.059,14.495,0.790,V
2457925.45787,2017-06-20.9598607,be,1.74,15.766,13.468,0.026,15.728,0.381,V
2457925.45914,2017-06-20.9611244,be,1.63,15.570,13.460,0.031,15.850,0.457,V
2457926.45682,2017-06-21.9588649,be,1.68,13.963,13.804,0.189,11.542,1.998,V
2457926.45810,2017-06-21.9601414,be,1.54,99.990,99.990,99.990,99.990,99.990,V
2457926.45936,2017-06-21.9614033,be,1.70,13.555,>13.555,99.990,10.201,2.908,V
2457926.47793,2017-06-21.9799653,be,1.56,13.889,13.511,0.155,15.111,2.136,V
2457926.47918,2017-06-21.9812258,be,1.52,99.990,99.990,99.990,99.990,99.990,V
2457926.48045,2017-06-21.9824802,be,1.54,99.990,99.990,99.990,99.990,99.990,V
2457929.44955,2017-06-24.9517057,be,1.58,15.241,13.584,0.048,14.131,0.617,V
2457929.45081,2017-06-24.9529731,be,1.62,15.120,13.485,0.049,15.483,0.688,V
2457929.45208,2017-06-24.9542383,be,1.62,15.087,13.508,0.051,15.167,0.711,V
2458000.91546,2017-09-04.4184836,be,1.58,15.639,13.501,0.031,15.260,0.429,V
2458000.91672,2017-09-04.4197405,be,1.58,15.548,13.447,0.032,16.035,0.465,V
2458000.91799,2017-09-04.4210099,be,1.60,15.379,13.474,0.038,15.647,0.544,V
2458001.91664,2017-09-05.4196375,be,2.02,14.585,13.506,0.081,15.191,1.127,V
2458002.91328,2017-09-06.4162589,be,1.49,15.014,13.584,0.059,14.129,0.761,V
2458002.91457,2017-09-06.4175454,be,1.51,14.847,13.565,0.067,14.387,0.885,V
2458002.91584,2017-09-06.4188196,be,1.53,15.141,13.509,0.049,15.138,0.677,V
2458003.90581,2017-09-07.4087668,be,1.50,15.764,13.439,0.026,16.150,0.383,V
2458003.90708,2017-09-07.4100380,be,1.54,15.719,13.502,0.028,15.241,0.399,V
2458003.90835,2017-09-07.4113060,be,1.50,15.653,13.503,0.030,15.243,0.423,V
2458007.89514,2017-09-11.3980028,be,1.74,15.877,13.496,0.024,15.319,0.345,V
2458007.89641,2017-09-11.3992711,be,1.69,15.855,13.495,0.025,15.341,0.351,V
2458007.89767,2017-09-11.4005358,be,1.73,15.913,13.512,0.024,15.107,0.335,V
2458014.90165,2017-09-18.4043206,be,1.42,15.862,13.465,0.024,15.773,0.350,V
2458014.90292,2017-09-18.4055833,be,1.46,15.688,13.428,0.027,16.316,0.411,V
2458014.90418,2017-09-18.4068467,be,1.55,15.740,13.476,0.027,15.603,0.391,V
2458015.88693,2017-09-19.3895702,be,1.67,16.104,13.480,0.019,15.564,0.281,V
2458015.88820,2017-09-19.3908384,be,1.85,16.037,13.525,0.022,14.919,0.299,V
2458017.88731,2017-09-21.3898756,be,1.56,16.034,13.532,0.022,14.833,0.300,V
2458017.88857,2017-09-21.3911429,be,1.52,16.052,13.545,0.022,14.654,0.294,V
2458019.87617,2017-09-23.3786687,be,1.44,16.065,13.500,0.021,15.273,0.292,V
2458019.87743,2017-09-23.3799303,be,1.45,16.031,13.476,0.021,15.619,0.300,V
2458019.87869,2017-09-23.3811974,be,1.39,16.031,13.452,0.020,15.956,0.301,V
2458022.88618,2017-09-26.3885710,be,1.53,16.016,13.501,0.021,15.259,0.303,V
2458022.88745,2017-09-26.3898434,be,1.42,15.995,13.486,0.022,15.466,0.311,V
2458022.88872,2017-09-26.3911178,be,1.52,15.999,13.472,0.021,15.680,0.309,V
2458023.87036,2017-09-27.3727097,be,1.47,15.996,13.475,0.021,15.627,0.311,V
2458023.87162,2017-09-27.3739746,be,1.45,16.039,13.501,0.021,15.254,0.299,V
2458023.87288,2017-09-27.3752390,be,1.57,15.999,13.492,0.022,15.398,0.309,V
2458029.84741,2017-10-03.3495379,be,1.68,15.814,13.508,0.026,15.159,0.366,V
2458029.84869,2017-10-03.3508157,be,1.58,15.817,13.492,0.026,15.386,0.364,V
2458029.84995,2017-10-03.3520798,be,1.64,15.840,13.551,0.027,14.568,0.358,V
2458033.83701,2017-10-07.3389665,be,1.53,15.642,13.521,0.031,14.978,0.427,V
2458033.83829,2017-10-07.3402412,be,1.47,15.608,13.490,0.031,15.411,0.441,V
2458033.83956,2017-10-07.3415137,be,1.47,15.675,13.509,0.030,15.141,0.415,V
2458038.86359,2017-10-12.3653174,be,1.49,15.980,13.468,0.022,15.726,0.315,V
2458038.86488,2017-10-12.3665981,be,1.48,16.053,13.517,0.021,15.023,0.295,V
2458038.86614,2017-10-12.3678671,be,1.41,16.059,13.506,0.021,15.190,0.293,V
2458040.83002,2017-10-14.3316483,be,1.82,16.002,13.504,0.022,15.217,0.309,V
2458040.83129,2017-10-14.3329215,be,1.84,15.991,13.492,0.022,15.386,0.312,V
2458041.83053,2017-10-15.3321128,be,1.80,16.042,13.485,0.021,15.481,0.298,V
2458041.83180,2017-10-15.3333805,be,1.80,16.015,13.522,0.022,14.968,0.305,V
2458043.82035,2017-10-17.3218354,be,1.64,16.009,13.477,0.021,15.609,0.306,V
2458043.82161,2017-10-17.3230968,be,1.64,16.057,13.498,0.021,15.305,0.293,V
2458043.82288,2017-10-17.3243615,be,1.69,16.066,13.508,0.021,15.172,0.292,V
2458053.78479,2017-10-27.2857716,be,1.71,16.037,13.478,0.021,15.579,0.300,V
2458053.78606,2017-10-27.2870393,be,1.80,16.043,13.462,0.020,15.815,0.298,V
2458053.78735,2017-10-27.2883288,be,1.74,16.032,13.472,0.021,15.672,0.303,V
2458054.78152,2017-10-28.2824495,be,2.07,15.863,13.488,0.024,15.436,0.349,V
2458054.78279,2017-10-28.2837266,be,2.06,15.441,13.478,0.036,15.593,0.516,V
2458054.78406,2017-10-28.2849853,be,2.05,15.630,13.513,0.031,15.096,0.435,V
2458055.78984,2017-10-29.2907179,be,2.42,16.060,13.522,0.021,14.969,0.296,V
2458055.79112,2017-10-29.2919920,be,2.42,15.970,13.543,0.023,14.673,0.318,V
2458055.79239,2017-10-29.2932620,be,2.39,16.018,13.507,0.022,15.182,0.306,V
2458056.78296,2017-10-30.2837768,be,1.40,16.003,13.470,0.021,15.694,0.308,V
2458056.78424,2017-10-30.2850491,be,1.53,16.073,13.499,0.020,15.275,0.289,V
2458056.78550,2017-10-30.2863224,be,1.56,16.035,13.465,0.020,15.775,0.299,V
2458067.78031,2017-11-10.2805348,be,1.47,15.975,13.462,0.022,15.810,0.316,V
2458067.78161,2017-11-10.2818210,be,1.56,15.924,13.481,0.023,15.539,0.331,V
2458067.78286,2017-11-10.2830843,be,1.50,16.028,13.513,0.022,15.083,0.302,V
2458068.77219,2017-11-11.2723560,be,1.47,16.061,13.537,0.021,14.761,0.294,V
2458068.77347,2017-11-11.2736259,be,1.45,16.023,13.487,0.021,15.459,0.303,V
2458068.77474,2017-11-11.2749001,be,1.44,16.002,13.489,0.022,15.436,0.308,V
2458069.78064,2017-11-12.2807442,be,1.42,16.042,13.479,0.021,15.578,0.296,V
2458069.78191,2017-11-12.2820181,be,1.50,15.984,13.542,0.023,14.693,0.312,V
2458069.78318,2017-11-12.2832853,be,1.43,16.045,13.530,0.022,14.851,0.295,V
2458070.77356,2017-11-13.2736099,be,1.47,16.088,13.540,0.021,14.717,0.284,V
2458070.77482,2017-11-13.2748747,be,1.47,16.066,13.497,0.020,15.316,0.289,V
2458070.77609,2017-11-13.2761415,be,1.43,16.046,13.498,0.021,15.307,0.295,V
2458071.73653,2017-11-14.2365258,be,1.47,15.977,13.460,0.021,15.851,0.315,V
2458071.73780,2017-11-14.2377961,be,1.46,16.044,13.476,0.020,15.627,0.295,V
2458071.73907,2017-11-14.2390697,be,1.43,16.021,13.509,0.022,15.149,0.302,V
2458072.72955,2017-11-15.2294909,be,1.47,16.015,13.487,0.021,15.458,0.304,V
2458072.73082,2017-11-15.2307623,be,1.39,16.024,13.535,0.022,14.792,0.302,V
2458072.73210,2017-11-15.2320363,be,1.50,16.024,13.486,0.021,15.473,0.301,V
2458073.78002,2017-11-16.2799053,be,1.48,16.044,13.487,0.021,15.454,0.295,V
2458073.78274,2017-11-16.2826186,be,1.51,16.089,13.493,0.020,15.382,0.284,V
2458073.78543,2017-11-16.2853084,be,1.48,16.051,13.502,0.021,15.233,0.294,V
2458075.80047,2017-11-18.3002437,be,1.68,16.035,13.493,0.021,15.367,0.299,V
2458075.80173,2017-11-18.3015065,be,1.60,16.029,13.484,0.021,15.506,0.300,V
2458075.80301,2017-11-18.3027813,be,1.70,16.071,13.509,0.021,15.137,0.289,V
2458076.81281,2017-11-19.3125260,be,1.58,16.028,13.452,0.020,15.958,0.301,V
2458076.81408,2017-11-19.3137924,be,1.59,16.025,13.515,0.022,15.056,0.301,V
2458079.72004,2017-11-22.2196017,be,1.56,16.010,13.488,0.021,15.442,0.305,V
2458079.72132,2017-11-22.2208782,be,1.58,16.015,13.486,0.021,15.468,0.303,V
2458079.72260,2017-11-22.2221562,be,1.61,16.051,13.511,0.021,15.122,0.294,V
2458080.72091,2017-11-23.2204116,be,1.47,16.081,13.524,0.021,14.937,0.286,V
2458080.72217,2017-11-23.2216775,be,1.47,16.002,13.496,0.022,15.328,0.306,V
2458080.72344,2017-11-23.2229385,be,1.44,16.035,13.492,0.021,15.394,0.298,V
2458081.75171,2017-11-24.2511513,be,1.66,16.014,13.453,0.021,15.949,0.305,V
2458081.75297,2017-11-24.2524146,be,1.57,16.018,13.501,0.021,15.256,0.302,V
2458081.75422,2017-11-24.2536688,be,1.52,16.057,13.521,0.021,14.971,0.292,V
2458082.80955,2017-11-25.3089450,be,1.56,16.090,13.531,0.021,14.849,0.282,V
2458082.81082,2017-11-25.3102078,be,1.50,16.054,13.477,0.020,15.595,0.293,V
2458082.81208,2017-11-25.3114710,be,1.56,16.078,13.496,0.020,15.326,0.286,V
2458086.77727,2017-11-29.2764425,be,1.64,16.040,13.510,0.021,15.143,0.298,V
2458086.77854,2017-11-29.2777130,be,1.80,16.061,13.485,0.020,15.474,0.291,V
2458086.77980,2017-11-29.2789747,be,1.66,16.051,13.471,0.020,15.693,0.295,V
2458089.73707,2017-12-02.2360937,be,1.61,15.304,13.513,0.042,15.095,0.582,V
2458092.72119,2017-12-05.2200498,be,1.47,15.604,13.493,0.031,15.360,0.441,V
2458092.72247,2017-12-05.2213299,be,1.50,15.661,13.530,0.031,14.852,0.419,V
2458092.72373,2017-12-05.2225968,be,1.49,15.735,13.467,0.027,15.737,0.393,V
2458095.79913,2017-12-08.2978399,be,1.46,15.890,13.457,0.023,15.891,0.340,V
2458095.80040,2017-12-08.2991049,be,1.46,15.943,13.502,0.023,15.242,0.323,V
2458095.80167,2017-12-08.3003719,be,1.44,15.950,13.480,0.022,15.556,0.322,V
2458097.77416,2017-12-10.2727715,be,1.49,15.988,13.466,0.021,15.761,0.313,V
2458097.77544,2017-12-10.2740464,be,1.38,16.041,13.468,0.020,15.727,0.297,V
2458097.77670,2017-12-10.2753096,be,1.47,16.047,13.456,0.020,15.917,0.295,V
2458099.72134,2017-12-12.2198531,be,1.58,16.059,13.494,0.021,15.351,0.292,V
2458099.72261,2017-12-12.2211207,be,1.62,16.064,13.473,0.020,15.657,0.290,V
2458099.72387,2017-12-12.2223832,be,1.68,16.026,13.473,0.021,15.648,0.300,V
2458103.80362,2017-12-16.3019375,be,1.49,16.061,13.484,0.020,15.499,0.291,V
2458103.80489,2017-12-16.3032023,be,1.52,16.095,13.467,0.019,15.746,0.282,V
2458103.80615,2017-12-16.3044626,be,1.47,16.038,13.490,0.021,15.411,0.297,V
2458106.79063,2017-12-19.2888056,be,1.46,16.045,13.497,0.021,15.315,0.296,V
2458106.79191,2017-12-19.2900818,be,1.42,16.051,13.542,0.022,14.700,0.295,V
2458108.81344,2017-12-21.3115244,be,1.95,16.047,13.512,0.021,15.100,0.294,V
2458108.81537,2017-12-21.3134545,be,1.74,16.027,13.489,0.021,15.426,0.300,V
2458108.81729,2017-12-21.3153762,be,1.74,16.006,13.504,0.022,15.217,0.305,V
2458111.76272,2017-12-24.2606799,be,1.47,16.084,13.523,0.021,14.963,0.284,V
2458111.76465,2017-12-24.2626084,be,1.56,16.081,13.502,0.020,15.254,0.286,V
2458111.76656,2017-12-24.2645149,be,1.58,16.035,13.473,0.021,15.659,0.297,V
2458118.63808,2017-12-31.1357695,be,1.49,15.823,13.536,0.027,14.772,0.361,V
2458118.63981,2017-12-31.1374971,be,1.52,15.708,13.502,0.029,15.256,0.403,V
2458118.64153,2017-12-31.1392243,be,1.49,15.689,13.471,0.028,15.682,0.408,V
2458119.64654,2018-01-01.1441865,be,1.57,15.575,13.475,0.032,15.622,0.454,V
2458119.64819,2018-01-01.1458418,be,1.54,15.613,13.470,0.030,15.697,0.438,V
2458119.64984,2018-01-01.1474824,be,1.57,15.639,13.509,0.031,15.140,0.428,V
2458121.74767,2018-01-03.2452406,be,1.51,15.653,13.490,0.030,15.410,0.423,V
2458121.74934,2018-01-03.2469179,be,1.58,15.612,13.504,0.031,15.219,0.439,V
2458121.75115,2018-01-03.2487244,be,1.51,15.649,13.488,0.030,15.437,0.424,V
2458153.70654,2018-02-04.2034238,be,1.47,15.835,13.490,0.025,15.415,0.358,V
2458153.70783,2018-02-04.2047069,be,1.42,15.754,13.460,0.026,15.850,0.386,V
2458153.70910,2018-02-04.2059802,be,1.41,15.820,13.473,0.025,15.662,0.362,V
2458157.74971,2018-02-08.2465726,be,1.48,16.024,13.469,0.021,15.717,0.301,V
2458157.75098,2018-02-08.2478453,be,1.47,15.991,13.506,0.022,15.186,0.309,V
2458157.75226,2018-02-08.2491201,be,1.50,16.014,13.525,0.022,14.922,0.303,V
2458158.68142,2018-02-09.1782780,be,1.38,15.992,13.455,0.021,15.918,0.310,V
2458158.68269,2018-02-09.1795478,be,1.44,16.039,13.488,0.021,15.438,0.298,V
